"Phocaeicola_vulgatus"	"Faecalibacterium_prausnitzii"	"Bacteroides_uniformis"	"Prevotella_copri_clade_A"	"Bacteroides_stercoris"	"Phocaeicola_dorei"	"Bacteroides_ovatus"	"Bacteroides_fragilis"	"Eubacterium_rectale"	"Alistipes_putredinis"	"Bacteroides_caccae"	"Parabacteroides_distasonis"	"Bacteroides_xylanisolvens"	"Roseburia_faecis"	"Bacteroides_thetaiotaomicron"	"Roseburia_intestinalis"	"Phocaeicola_massiliensis"	"Alistipes_onderdonkii"	"Parabacteroides_merdae"	"Akkermansia_muciniphila"	"Escherichia_coli"	"Bacteroides_eggerthii"	"Sutterella_wadsworthensis"	"Dialister_invisus"	"Bacteroides_faecis"	"Bacteroides_cellulosilyticus"	"Lachnospira_eligens"	"Faecalibacterium_SGB15346"	"Eubacterium_siraeum"	"Barnesiella_intestinihominis"	"Alistipes_finegoldii"	"Phascolarctobacterium_faecium"	"Prevotella_sp_885"	"Flavonifractor_plautii"	"Lachnospira_pectinoschiza"	"Veillonella_parvula"	"Enterocloster_bolteae"	"Dysosmobacter_welbionis"	"Candidatus_Cibionibacter_quicibialis"	"Firmicutes_bacterium_AF16_15"	"Ruminococcus_bicirculans"	"Clostridium_sp_AF34_10BH"	"Odoribacter_splanchnicus"	"Alistipes_shahii"	"Ruminococcus_bromii"	"Bacteroides_finegoldii"	"Anaerostipes_hadrus"	"Prevotella_copri_clade_B"	"Roseburia_inulinivorans"	"Prevotella_marseillensis"	"Bacteroides_caecigallinarum"	"Phocaeicola_coprocola"	"Fusicatenibacter_saccharivorans"	"Ruminococcus_gnavus"	"Dysosmobacter_sp_BX15"	"Faecalibacterium_SGB15315"	"Alistipes_SGB2313"	"Ruminococcus_torques"	"Waltera_intestinalis"	"Blautia_wexlerae"	"Phocaeicola_plebeius"	"Ruminococcus_sp_BSD2780120874_150323_B10"	"Oscillibacter_sp_ER4"	"Parasutterella_excrementihominis"	"Acidaminococcus_intestini"	"Veillonella_dispar"	"Klebsiella_pneumoniae"	"GGB3746_SGB5089"	"GGB1266_SGB1699"	"Dorea_longicatena"	"GGB1543_SGB2126"	"Coprococcus_eutactus"	"Paraprevotella_clara"	"Prevotella_copri_clade_E"	"GGB3278_SGB4328"	"Roseburia_hominis"	"Prevotella_copri_clade_C"	"GGB1680_SGB2312"	"Bacteroides_ilei"	"GGB3277_SGB4327"	"Clostridium_sp_AF36_4"	"Clostridium_fessum"	"Lacrimispora_amygdalina"	"Akkermansia_sp_KLE1798"	"Bifidobacterium_longum"	"Clostridiales_bacterium"	"Clostridiaceae_bacterium"	"Clostridium_sp_AM22_11AC"	"GGB9708_SGB15234"	"Bifidobacterium_adolescentis"	"Alistipes_dispar"	"Enterocloster_clostridioformis"	"Eisenbergiella_massiliensis"	"Eubacterium_ventriosum"	"Lachnospira_sp_NSJ_43"	"Prevotella_stercorea"	"GGB9342_SGB14306"	"Hungatella_hathewayi"	"GGB781_SGB1024"	"Blautia_obeum"	"Haemophilus_parainfluenzae"	"Blautia_faecis"	"Bilophila_wadsworthia"	"Clostridium_leptum"	"Parasutterella_SGB9260"	"Clostridium_symbiosum"	"Ruthenibacterium_lactatiformans"	"Clostridium_sp_AF20_17LB"	"GGB9713_SGB15249"	"GGB51647_SGB4348"	"Roseburia_sp_AF02_12"	"GGB1549_SGB2133"	"Clostridium_sp_AT4"	"GGB6601_SGB9333"	"GGB4237_SGB5728"	"Phocaeicola_sartorii"	"Proteus_mirabilis"	"Clostridium_sp_1001270H_150608_G6"	"Alistipes_communis"	"Dysgonomonas_mossii"	"GGB33469_SGB15236"	"Vescimonas_coprocola"	"Rikenellaceae_bacterium"	"Prevotella_SGB48271"	"Bacteroides_salyersiae"	"Ruminococcus_lactaris"	"GGB3304_SGB4367"	"Bacteroides_intestinalis"	"Phascolarctobacterium_succinatutens"	"Bacteroides_mediterraneensis"	"Collinsella_aerofaciens"	"GGB33512_SGB15201"	"GGB3175_SGB4191"	"Clostridium_sp_AM49_4BH"	"Lactobacillus_acidophilus"	"GGB16040_SGB9347"	"Collinsella_SGB14861"	"Veillonella_rogosae"	"Butyrivibrio_crossotus"	"GGB9453_SGB14844"	"Lacrimispora_celerecrescens"	"Coprococcus_comes"	"Tyzzerella_nexilis"	"Oscillospiraceae_bacterium"	"Clostridiaceae_bacterium_Marseille_Q4149"	"GGB3267_SGB4317"	"GGB9480_SGB14874"	"GGB3478_SGB14857"	"Gemmiger_formicilis"	"GGB58485_SGB80143"	"GGB28645_SGB41268"
"HSM7CZ3E"	0.25191012428427	0.0127664466985804	0.0925243279296194	0	0.0331407102599236	0.0199286038469105	0.0186221478641122	0.00226292024891368	0.0532832997974039	0.06331484974408	0.0181884601313596	0.00760587546032809	0.0321147869289257	0.0000697826319549663	0.000660292539147301	0.000746253524723975	0	0.00995475669481844	0.0156494293139688	0.00587317378744318	0	0	0	0	0.0194076608602915	0	0	0	0.00292687988154857	0.0378685644666407	0.00394708686093346	0.0358175806501714	0	0.00880835855718422	0	0	0.000252490172189453	0.0159088222503702	0.00128909121657768	0.0100998225989598	0	0.000936187396242824	0.00500698473453695	0.0112373765699474	0.075512034106558	0	0.00799286167895934	0	0	0	0	0	0.000817114713587055	0.000243106727088862	0	0	0	0.0354168967588071	0	0.0126876041885973	0	0	0	0.00991560507905391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00360313506293595	0.00461050721511429	0	0	0.000846343605796941	0.00658016784071181	0.00311994156810095	0.000107747835120573	0	0.0000191983129644255	0	0	0	0	0	0	0	0.00192349838993025	0	0.00252371530929561	0	0.0011528694790829	0.0019931731661944	0.0113100713055543	0.000427971381139577	0	0.00234445915116709	0	0	0	0.0000286896137558283	0	0.000295308881441573	0.0113558021184583	0	0	0	0	0.00407457228747252	0	0	0.00321377601910685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145993463082291	0	0	0	0	0.000354629511387835	0	0	0	0	0.00382585706446146	0	0.000120259095254694	0	0
"HSM7CZ3G"	0.30495936167535	0.0589329907413928	0.0982616726921192	0	0.063550349939549	0.000543857466530117	0.0247040971733373	0	0.0150840559171103	0.0563690321622558	0.0335419102727219	0.0157619387262194	0.0766767671722297	0	0.000188835089158394	0.0028690316968901	0	0.00170086019243599	0.0205619281365627	0.00679640857584319	0	0	0	0	0.0448393366035103	0	0	0.0000946243738115714	0.00108957639615161	0.0280911326827106	0.00534622541304573	0.00693974123387908	0	0.00098988470614685	0	0	0	0.00377814958779451	0.000183664358349018	0.0144522960268208	0	0.00141450512021277	0.0104907923245258	0.0177511188685862	0.00246044054833325	0	0.000166600946678079	0	0.0000688741343808819	0	0	0	0.000104862420814135	0	0	0	0	0.000967547149050348	0	0.00224740643898698	0	0	0	0.00596071506243192	0	0	0	0.000243438006505399	0	0	0	0	0	0	0	0.000696290610790507	0	0	0	0	0.00085151594968796	0.00384474860061927	0.000269808733633214	0	0	0.00137686219992051	0.000465365772843796	0.0000747687675035698	0	0	0	0	0	0	0	0	0	0	0	0.0000278185317544395	0	0.000862684728236212	0.000991332510773475	0	0.000763303282080015	0	0.0000228546301774395	0	0	0	0.000618212575568937	0	0.000284597023748028	0.0578508601976067	0	0	0	0	0.00109598810235524	0	0	0.000487393086091737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020807020776927	0	0	0	0	0	0	0	0	0	0.00102349445640779	0	0	0	0
"HSM7J4G1"	0.00135591935317914	0.0320091845963056	0.0119626117612655	0.000761086771690214	0.0515022988567993	0.134414725680586	0.00110290971910082	0.248277942347162	0.0819994909480821	0.0116407176548953	0.149302003173451	0.0194353856068278	0.0106039846851189	0.000845567728274584	0.00147267636753548	0.000280195172671493	0	0.00861543293782526	0.0217003417146385	0.000618877161439859	0.00611967052426932	0	0	0.000549126217798403	0	0.00059288302095236	0.00714189009894019	0.000391103505418153	0.0184183648602544	0	0.000881742907119686	0.0038972798215069	0	0.0019229165425627	0	0	0.000450781719620702	0.00374911322072816	0.0089244382828704	0.00203360825747196	0.0000183042072599459	0	0.00110735038476743	0.00218924817364086	0.00149628771181163	0	0.00666890505098642	0	0.00145805466351127	0	0	0	0.00788640560606963	0.00170467407138641	0	0	0	0.048054067812214	0.000256908755151442	0.00225629139431486	0	0	0	0	0.0108108547198319	0	0	0.000658409916764595	0.000873078193623852	0.00673118267923772	0	0.00101301331658155	0	0	0	0	0	0	0	0	0.000284202602663316	0.00230308084719236	0.000105276268974368	0	0.000614544804691941	0.000480350054425231	0.000229831525476965	0	0.000432044276685963	0	0	0	0	0	0.00651878888967112	0	0	0.00314994828249132	0	0.00175612080776791	0	0.00310694964176825	0.000051879972056298	0.00313326870901184	0.00127436273739961	0.000550642542660175	0.0100701300248569	0	0.0034153051333012	0	0.000207086652550403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00555310657056055	0	0	0	0	0.00122908960938388	0	0	0.0000884883865761921	0	0	0.00861240028810172	0	0	0	0.000865171642558906	0.00165279409933011	0	0	0	0.00481227356666684	0	0	0.00334555418965975	0	0
"HSM7J4G8"	0.000229913440387944	0.0790354006164604	0.0556148391365443	0	0.0743985273661525	0.133989281442262	0.00838241789217688	0.00202581951920565	0.0671528846712838	0.0478502065394784	0.0118202691369246	0.00969188515201185	0.0275411859718766	0.0126564322253896	0.00751655907867414	0.00863597369826791	0	0.0294908245349278	0.0299535067738804	0	0	0	0	0.00263343973920758	0	0.00423506724768256	0.0113163555259004	0.00484805554105668	0.182253172274381	0	0.00599385367020316	0.00154303555868909	0	0.0000188453639662238	0	0.000120952972365044	0	0.00149141068285434	0.00154143655811014	0.00408818762307308	0.00389048262291832	0.00132625676591397	0.00669718549628809	0.0116837830160783	0.00316796278988596	0	0.000273200670346728	0	0.00101410901003704	0	0	0	0.00226007310402218	0.000188796282643453	0	0	0	0.00013854197873352	0.000444636375275841	0.0000532238764137013	0	0	0	0.000170521990312568	0.0126094901369647	0	0	0.00381167473724138	0	0.000160471129530582	0	0.0227903268231548	0	0	0	0.00342300338222887	0	0	0	0	0.0117132503124618	0.000975732996142182	0.00157889885738845	0	0.000240306944151136	0.000150991340383935	0.00373046835069601	0.000125864188428968	0.00855042716729395	0	0	0	0	0	0.000322998116948389	0	0	0	0	0	0	0.00004808423169564	0.000588660641708628	0	0.00573732829160837	0	0	0	0.0206464096897608	0	0.0001089604680229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116487192176684	0	0	0	0	0	0.0000567645205528099	0	0.00864899413155366	0	0	0.000373937706820731	0	0	0	0.0000396323714926061	0.0000115356470338707	0	0	0	0.0327828240840097	0	0	0.00222957787869502	0	0
"HSM7J4GD"	0.129008375927622	0.0223605065531426	0.0307603507537139	0.42193820810157	0	0	0	0.0218601802626724	0.000323621209222232	0.0248768723264681	0.0714817431086086	0	0.0137912176613686	0	0.0393570796490413	0	0	0.00404542527094067	0.0117537173197032	0	0.000903918560631943	0	0	0	0.00064884397507209	0	0.0000521039756187553	0.000627810198029273	0	0	0	0.0109982096732312	0	0.00124868031733884	0	0	0.000141470835440269	0.000486979985240053	0.000127056825791638	0.00146873419797461	0	0.000279738557625287	0.00449460851976876	0.00440865831408618	0	0	0	0	0	0	0	0	0	0	0.00549494078938377	0.00041512347788058	0	0.00113635781252135	0.000556380772437167	0.0000111041259515368	0	0.00313680881086769	0.00238076731218652	0	0	0	0	0	0.156637363163002	0.000390566276256986	0	0	0	0	0	0.000315186344316737	0	0	0	0	0	0.00211800525481407	0.00189047744324937	0	0	0.000125241728280329	0.000146061964439463	0.00250547518825764	0	0	0	0	0	0	0	0	0	0	0	0.0000142004687649471	0	0.000138267722185018	0.0023617621735387	0	0	0	0.00000298957237156666	0	0.000210444540870016	0	0.000222189289472605	0	0.0000940647592625485	0	0	0	0	0	0.000367610631261018	0	0	0.000548052677973514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608164436730399	0	0	0	0.0000152681731833642	0	0	0	0	0	0.00071301301061896	0	0	0	0
"HSM7J4GP"	0.343072859461512	0.0795697218915185	0.0590756655779486	0	0.0421146913401698	0.0000683152514214089	0.0242127731455031	0.0129525924340132	0	0	0	0.0917785294301169	0.0220484878398334	0.0151096101597445	0.0447136817487293	0.000432421006337641	0	0.0554389685767494	0	0	0	0	0	0	0	0	0.00978153966172738	0	0	0	0	0.0120257683467201	0	0.0132862781757585	0.0176975953758258	0	0.000173383692817254	0.00580326640342108	0.000875535737441856	0.0338790697539208	0.00376585227896253	0.00146389824474448	0.010561766279405	0.0149298932901238	0	0	0.00748550351403064	0	0.000172553112252859	0	0	0	0.000873043995748673	0.00028644647214539	0	0	0	0.000428787216368417	0	0.000574657927990119	0	0	0	0.00430728698437689	0	0	0	0	0	0.0040904016344995	0	0	0	0	0	0	0	0	0	0	0.00617370533514082	0.000225502623232979	0.000935337538078226	0	0.00030170839001613	0.00852310628409988	0.0143416346053917	0.00012645589092899	0	0.00030035869659899	0	0	0.0000771401699180948	0.00307719716850933	0	0	0	0	0	0.000986625887929557	0.00110965563403042	0.000399613074044077	0.0029561400512489	0.0121621912044218	0.00614712675708021	0.000130401148609863	0.000905332815189491	0	0	0	0	0	0.00102805109357871	0	0	0.00000622935423295517	0	0	0	0	0	0	0	0	0	0.00206980676646992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508730595691343	0.00226634289251966	0.00109916955440495	0	0	0	0	0.00109159050675485	0	0	0	0
"HSM7J4GR"	0.478515000845791	0.0563301759565695	0.134704360167393	0	0.0368190854294146	0.00252898140803997	0.0138473489253694	0.0221455238510377	0	0	0	0.0913883801311602	0.0196753800541948	0.00035478665202494	0.0242307370788514	0.00132560723677757	0	0.0289047016119952	0.000476501780821818	0	0.0000670210113460244	0	0	0	0	0	0.00686960186929577	0	0	0.0000240322637284041	0	0.0110815668497297	0	0.00203269444457968	0.00157587425905268	0	0.000515657796724132	0.00252804912194706	0	0.00038669155387127	0.00226908076280477	0.00011591423755209	0.008414814274626	0.0059647664224526	0.000119954143954709	0	0.00245305188513945	0	0	0	0	0	0.0000600806593210109	0	0	0	0	0.00103887746953522	0	0.000759295229005201	0	0	0	0.00214342931494893	0	0	0	0	0	0.00302288586259615	0	0	0.000252235181804593	0	0	0.0002748172227218	0	0	0	0	0.0000604950086956395	0	0.00170017907144098	0	0.0000584232618225001	0.00234459593633066	0.00275449105518108	0.00039580724011308	0	0.000230378252292983	0	0	0.000562686450744373	0.00294250208391839	0	0	0	0	0	0.000253167467897505	0.000606296722423935	0.00234728920726574	0.000855942220637105	0.000932907616974194	0.00351803336527622	0.000619659489755678	0.0000437138590232182	0	0	0.00037560770809998	0	0	0.000362555702799209	0	0	0.0000017609848421664	0	0	0	0	0	0	0	0	0	0.000376850756223864	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124097637700986	0.0125600690057449	0.00250981774946344	0	0	0	0	0.000245709179154207	0	0	0	0
"HSM7J4HA"	0.158517576485097	0.217486044421704	0.0128166653547439	0.232721464860149	0.0021568830027288	0	0.0071647381402183	0	0.0116516164528233	0.0303667070082914	0.0138343279347712	0.00860354842306885	0.00623511787625945	0	0	0.00303351388670235	0.0801844112418661	0.00224277294552897	0.0166734107695739	0.0104860550810768	0.000121455348709067	0	0.0169932944348237	0	0.00862609709540302	0.000587597902235516	0.000255312467201931	0	0.00114639500026238	0.00924526313890638	0.00409955361828295	0	0	0.00216457005011545	0	0	0.000272531453348026	0.000433446978641897	0.00000799452928211574	0.00525066334094249	0.000456405626836691	0.0000393576826196462	0.00413716890349496	0.000904509242495801	0	0.00221684197234467	0.0000259309731842979	0.0240529762607578	0.000012401769783795	0	0	0	0.00120963377676322	0.000794840699779596	0.00698281135206759	0.00369798226280437	0	0.00157512725650714	0	0.000589032817747691	0	0	0.0141615911655122	0	0	0	0	0	0	0.00462227284057515	0	0	0.00676316678473972	0	0	0.0000195763473446679	0	0	0	0	0.000103723892737196	0.00170068236382242	0.00138161865029387	0	0	0.000316398870434508	0.00516292850676952	0.000552647460117547	0	0	0	0	0	0.000826818816908059	0	0	0	0.000116740626311922	0	0.000164707802004618	0.000139904262437027	0.00133918614871956	0.00077259950934089	0	0	0.00000994191462006639	0.000112333385810242	0	0	0	0.000161325501154492	0	0	0	0	0	0	0	0.000759992751626784	0	0	0.00113481318219983	0	0	0	0	0.0111086034254303	0	0.019997085071631	0	0.000392449392579764	0	0	0	0	0	0	0	0	0	0.000130064841782116	0	0	0	0.0107470047163623	0.00433764709933879	0	0	0.00289012482945004	0	0
"HSM7J4HC"	0.211760735738669	0.0419773560317692	0.00450900262916049	0.18110008621779	0.0116688851212657	0	0.00618484505409798	0.0000733790015279679	0.0112400797527239	0.0546964844556785	0.0228657291137532	0.0147740449438772	0.00848060302721366	0	0	0.000259516053813297	0.207163942187902	0.00197910170096179	0.0219278378922871	0.0290473264112137	0	0	0.0252071586645834	0	0.0113849094002764	0	0	0	0.00000649551327495069	0.0290383950804606	0.00525801650367834	0	0	0.00130285787360239	0	0	0	0.000730846735826967	0	0.00288380490928863	0	0	0.00679278449967548	0.00221547748873308	0	0.00917339011494521	0.00238679665135992	0.0144454125691227	0.0000379581557004978	0	0	0	0.00253883225895176	0.00010169537971096	0.00455447122208515	0.00109967009897031	0	0.00209551347793631	0	0.00111540142018308	0	0	0.00535575367998737	0	0	0	0	0	0	0.00364032922103064	0	0	0.00937667938197221	0	0	0	0	0	0	0	0	0.00167807525762576	0.00100020755194761	0	0	0.000403533762206363	0.00282625872136836	0.001031873179163	0	0	0	0	0	0	0	0	0	0	0	0.000969759833471278	0.0000163402755822993	0.000457324731514555	0.0010919566769563	0	0	0	0	0	0	0	0	0	0	0	0	0.00000456715777144948	0	0	0.00054947982610293	0	0	0.0000410029275481312	0	0	0	0	0.000764745195730621	0	0.0131721904748372	0	0.000304375692368431	0	0	0	0	0	0.00062580210708361	0	0	0	0.00148463075290611	0.0000815998855165773	0	0	0.000841980908265591	0	0	0	0.00220268944697301	0	0
"HSM7J4HE"	0.0812616370652132	0.0336383001332133	0.00608864622547665	0.563684183383007	0.00632107337107728	0	0.00166006464329722	0	0.0124948691607078	0.00877110882325414	0.00574583629187019	0.00311896721118489	0.00194054549806614	0	0	0	0.0411415148559852	0.000235242007225549	0.013260410991914	0.00176863787740132	0	0	0.0156709378505697	0	0.00268748913639342	0	0.000512405346507958	0	0.000047349993762065	0.0045753565097646	0.00103124466244431	0	0	0.00035959857258367	0	0	0	0.000171203905258593	0	0.0025205075235722	0	0.000365831480467424	0.000809674840254089	0.000188897321186668	0	0.00307242146360138	0.00310207804143537	0.132418228521123	0.0000841442564306767	0	0	0	0.00145055851378523	0	0.00272528870678521	0.00126628560812522	0	0.000250522684617976	0.000219559206743845	0.000690445344284217	0	0	0.00437127904195782	0	0	0	0	0	0	0.00516235568933297	0	0	0.00512334974967335	0	0	0.000230919184015847	0	0	0	0	0	0.000662598320351962	0.000777002339250541	0	0	0.000246300392180595	0.00167946708235471	0.000558046317140607	0	0	0	0	0	0	0.00100108543074872	0	0	0	0	0.000395789650618369	0.000108171111014824	0.000866173134297147	0.000173415582249602	0	0	0	0	0	0	0	0.000792182485870651	0	0	0	0	0	0	0	0.0000207093390976335	0	0	0	0	0	0	0	0.00155028503992529	0	0.0194849748215654	0	0.0000707736637123014	0	0	0	0	0	0.000191913244356226	0	0	0	0.000544474662877594	0.0000157833312540212	0	0	0.000393980096716634	0	0	0	0.000227903260846289	0	0
"HSM7J4HG"	0.166661858158523	0.156824891402687	0.00947575989681459	0.157168001725686	0.00559451825935314	0	0.000396159025740409	0	0.0224285365207228	0.0259881768608591	0.00802400407265129	0.00639283401991591	0.00223352618036207	0	0	0	0.0937470883966149	0	0.0343825911737093	0.00669065129846782	0.00100161741668536	0	0.04816367210359	0	0.00242565968853897	0	0.00124152577996329	0	0.00314073138339538	0.00282181871427938	0.000995516298826134	0	0	0.000888591623123815	0	0.014472058379632	0	0.000428112337918375	0.00023742655262333	0.0203860063519876	0.00134669250645193	0.00041011921067253	0.00187459431444065	0.000298230913661012	0	0.00290320142199478	0.00268821457404012	0.0252641086023797	0	0	0	0	0.00450696814875229	0.00186415002793588	0.00422786785888714	0.00195122021840141	0	0.00136323791081593	0.000718380775729214	0.000533692699516118	0	0	0.015733025009723	0	0	0.00632344673036441	0	0	0	0.00461461668589553	0	0	0.0230461971473862	0	0	0.00267673619976259	0	0	0	0	0	0.00231377139152745	0.00312025644549494	0	0	0.000967699337739167	0.012165215376182	0.00153262148799233	0	0	0	0	0	0.0000179931272458441	0.00213890714915548	0	0	0	0	0.00245626868661236	0.0139719735327303	0.000680429754469301	0.00121918948407189	0.000827890670863408	0	0	0.000290888890474489	0	0	0	0	0	0	0	0	0	0	0	0.0000403294231372374	0	0	0.000519525697029447	0	0	0	0	0.0133022982910976	0	0.020293662313881	0	0.000551582417984689	0	0	0.000211057314418213	0	0	0.00140853095526236	0.000145702967180432	0	0	0.00040929194045433	0	0	0	0.0233121645225374	0	0	0	0.00354671424297692	0	0
"HSM7J4HI"	0.128906620146915	0.0972442482285649	0.00619520501692462	0.150947529600903	0.0080324899768252	0	0.00582206463502355	0	0.0217826768828528	0.0276044315147898	0.0134671540879642	0.00416902484292402	0.00117026165190518	0	0	0.00232316313096091	0.11811871940205	0.0015133317344063	0.0144377737521007	0.0106848763857526	0	0	0.0104613641603158	0	0.00842950059639427	0.00017163837561276	0.000823058194916093	0	0.00499941977755625	0.0113646098202984	0.00264680635336859	0	0	0.000823988204175886	0	0	0	0.000643979745224996	0.000193855263485572	0.00704678349580768	0.00215193809279694	0.000170501697628568	0.00361411931791468	0.000851165141434258	0	0.00948113440049485	0.0000783274465469418	0.211656364058531	0.000201192003201711	0	0	0	0.000830911606443227	0.00112200450475819	0.012987062641187	0.00623819211159946	0	0.000713627105347212	0	0.000278796109213261	0	0	0.0161404140380558	0	0	0	0	0	0	0.00180897134465802	0	0	0.00665824629393894	0	0	0.0000487738189579907	0	0	0	0	0.000335216670973986	0.000622279529163178	0.0012517924636803	0	0	0.000591795892314434	0.00284386498208234	0.000323849891132082	0	0	0	0	0	0.000250482493970697	0.0000733673971613837	0	0	0	0	0.00041829749818209	0.000270839363323927	0.000842381720647331	0.00162792954208514	0	0	0	0.0000268669341717744	0	0	0	0.0228972413135327	0	0	0	0	0	0	0	0.000938586011854724	0	0	0.000135471348843062	0	0	0	0	0.0087605838928803	0	0.013541244825661	0	0.000172361716148153	0	0	0.000280966130819442	0	0	0	0	0	0	0.000194268600934369	0	0	0	0.00696297932806418	0	0	0	0.00158101574164673	0	0
"HSM7J4HK"	0.170465913647739	0.0818448865637739	0.00747516021127797	0.0656367090001622	0.0253746669883642	0	0.0221740142897615	0	0.00950149765914573	0.0481444032608029	0.0130961107939905	0.00894486697609042	0.00701520693588943	0	0	0.000253357858570199	0.133750776571786	0.00333295362931192	0.00500957106335901	0.0482385586491392	0.0000547488362982472	0	0.0409047366045045	0	0.0142490939645555	0.0126436184924545	0.00039574686660115	0	0.0137255647852122	0.0250912550661063	0.00708897600130472	0	0	0.000624935373254657	0	0.0000349930182098192	0.0000477081990007759	0.00207373039445223	0.000152687253630236	0.0141894061737352	0	0	0.00752644127099686	0.00815043088700261	0	0.0083538737796579	0.000130829752766444	0.0187271494540249	0.0000346777657935149	0	0	0	0.00430823952121985	0.0026976149263192	0.00917563174482545	0.00308705674459426	0	0.000412455244665298	0.00118818635705236	0.00195435481281152	0	0	0.0153031929605396	0	0	0	0	0	0	0.0049818288507242	0	0	0.0516857387372922	0	0	0	0	0	0	0	0.00226162083456982	0.00205681184811054	0.00169500715833153	0	0.0000977282490544519	0.000954374148293054	0.0109236013090962	0.000665497850819193	0	0	0	0	0	0.00382800500704904	0	0	0	0.000173704081383881	0	0.000841618867394746	0	0.00055001038231291	0.00301370801573404	0.00054402058640312	0	0	0.000798534370499771	0	0	0	0.000107395989821129	0	0	0	0	0	0	0	0.00161566863356152	0	0	0.00128076548330717	0	0	0	0	0.0148391414037391	0	0.0198538615898978	0	0.000144805943222619	0	0	0.00143261206382726	0	0	0.000734643214128688	0	0	0	0.000339421768221379	0	0	0	0.00509605530956526	0	0	0	0.00689782795288532	0	0
"HSM7J4HM"	0.278701552251886	0.150801277093637	0	0	0	0	0.039742525955267	0	0.295721910063554	0.016215499804427	0.00276079963283982	0.0393566772172954	0.00250928812708895	0	0	0	0	0	0.0233868619881995	0	0	0	0	0.000271958734314433	0	0	0.0157818702370141	0	0	0	0	0	0	0.0050043797327918	0	0.000170993921769962	0.00232727600961634	0	0	0	0	0.000273441952966712	0	0	0	0	0.0104699345222532	0	0.00309198116905599	0	0	0	0	0.000150016972259149	0	0	0	0.00362890632118125	0	0.00331774823677086	0	0	0	0.0158943829662085	0	0.0000576336390600116	0	0.000376631593489602	0	0.0345901421898155	0	0	0	0	0	0	0	0	0	0	0	0	0.0114768280987722	0	0.00872577533136164	0	0	0	0	0	0	0.000494017755398597	0	0	0	0	0	0	0	0.00822232854310212	0.000187097438566142	0.00111824091962947	0	0	0	0.000428014525372149	0.0000468273317362597	0	0	0	0	0	0.00405331874411215	0	0	0.00000370804663069904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396347807145978	0	0	0	0	0	0	0.0000323129777818074	0	0	0.0102202240677229	0.00642413781559185	0	0	0	0	0	0	0	0	0
"HSM7J4HO"	0.359405429993961	0.208577949511449	0	0	0	0	0.0199448218343881	0	0.114038715631312	0.0193662222156723	0.00793932083094586	0.0323715848741294	0.0251537751731051	0.0963819309618049	0	0	0	0	0.0247844054792917	0	0	0	0	0.000653013237840352	0	0	0.00552560041256488	0	0	0	0.00152366296006583	0	0	0.000635162272025263	0	0.000130353564324138	0.00135698475600169	0	0	0	0	0.000289247917015426	0	0	0	0	0.0056338478389901	0	0.00073521070833774	0	0	0	0	0.000137099568847282	0	0	0	0.00738542196725324	0	0.00685528979641908	0	0	0	0.00499079793090701	0	0.0000144260712110309	0	0.0185933376666899	0	0.00744717385481125	0	0	0	0	0	0.0000110011766069728	0	0	0	0	0	0	0.00965093785549498	0	0.00439714953287032	0.000721822483976422	0.00150861418074497	0	0	0	0	0.000196568193335922	0	0	0	0	0	0	0	0.00369732940210785	0.0000964159723384754	0.000402373223634304	0	0	0	0.000256970879989305	0.00000373624865897117	0	0	0	0	0	0.0014303605282765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013580226028514	0	0	0	0	0	0	0	0	0	0.00400598505521294	0.00228855608830541	0	0	0	0	0	0	0.000103369546231561	0	0
